source,url,title,page,alias_matched,match_context,match_location,needs_manual_review,confidence
Webpage,https://doi.org/10.1038/s41573-021-00266-6,Atopic dermatitis: an expanding therapeutic pipeline for a complex disease | Nature Reviews Drug Discovery,,E-6005,"PubMed Google Scholar Simpson, E. L. et al. A phase 2 randomized trial of apremilast in patients with atopic dermatitis. J. Invest. Dermatol. 139 , 1063-1072 (2019). CAS PubMed Google Scholar Furue, M. et al. Safety and efficacy of topical E6005, a phosphodiesterase 4 inhibitor, in Japanese adult patients with atopic dermatitis: results of a randomized, vehicle-controlled, multicenter clinical trial. J. Dermatol. 41 , 577-585 (2014). CAS PubMed Google Scholar Nemoto, O. et al. Eff",body,False,0
Webpage,https://doi.org/10.1038/s41573-021-00266-6,Atopic dermatitis: an expanding therapeutic pipeline for a complex disease | Nature Reviews Drug Discovery,,HELIUM,"rnal-fetal immune tolerance. J. Cell. Biochem. https://doi.org/10.1002/jcb.27501 (2018). Article PubMed Google Scholar Karuppuchamy, T. et al. Sphingosine-1-phosphate receptor-1 (S1P1) is expressed by lymphocytes, dendritic cells, and endothelium and modulated during inflammatory bowel disease. Mucosal Immunol. 10 , 162-171 (2017). CAS PubMed Google Scholar Oetjen, L. K. et al. Sensory neurons co-opt classical immune signaling pathways to mediate chronic Itch. Cell 171 , 217-228 (2",body,False,0
Webpage,https://doi.org/10.1038/s41573-021-00266-6,Atopic dermatitis: an expanding therapeutic pipeline for a complex disease | Nature Reviews Drug Discovery,,Eczema,"Marenholz, I. et al. Meta-analysis identifies seven susceptibility loci involved in the atopic march. Nat. Commun. 6 , 8804 (2015). CAS PubMed Google Scholar Wollenberg, A. et al. Consensus-based European guidelines for treatment of atopic eczema (atopic dermatitis) in adults and children: part I. J. Eur. Acad. Dermatol. Venereol. 32 , 657-682 (2018). CAS PubMed Google Scholar Wollenberg, A. et al. Consensus-based European guidelines for treatment of atopic eczema (atopic dermatiti",body,False,0
Webpage,https://doi.org/10.1038/s41573-021-00266-6,Atopic dermatitis: an expanding therapeutic pipeline for a complex disease | Nature Reviews Drug Discovery,,E6005,"PubMed Google Scholar Simpson, E. L. et al. A phase 2 randomized trial of apremilast in patients with atopic dermatitis. J. Invest. Dermatol. 139 , 1063-1072 (2019). CAS PubMed Google Scholar Furue, M. et al. Safety and efficacy of topical E6005, a phosphodiesterase 4 inhibitor, in Japanese adult patients with atopic dermatitis: results of a randomized, vehicle-controlled, multicenter clinical trial. J. Dermatol. 41 , 577-585 (2014). CAS PubMed Google Scholar Nemoto, O. et al. Eff",body,False,0
Webpage,https://doi.org/10.1038/s41573-021-00266-6,Atopic dermatitis: an expanding therapeutic pipeline for a complex disease | Nature Reviews Drug Discovery,,E-338,"95-1402 (2019). PubMed Google Scholar Welsh, S. E. et al. Neurokinin-1 receptor antagonist tradipitant has mixed effects on itch in atopic dermatitis: results from EPIONE, a randomized clinical trial. J. Eur. Acad. Dermatol. Venereol. 35 , e338-e340 (2021). CAS PubMed PubMed Central Google Scholar Dicpinigaitis, P. V., McGarvey, L. P. & Canning, B. J. P2X3-receptor antagonists as potential antitussives: summary of current clinical trials in chronic cough. Lung 198 , 609-616 (2020",body,False,0
Webpage,https://doi.org/10.1038/s41573-021-00266-6,Atopic dermatitis: an expanding therapeutic pipeline for a complex disease | Nature Reviews Drug Discovery,,E 338,"95-1402 (2019). PubMed Google Scholar Welsh, S. E. et al. Neurokinin-1 receptor antagonist tradipitant has mixed effects on itch in atopic dermatitis: results from EPIONE, a randomized clinical trial. J. Eur. Acad. Dermatol. Venereol. 35 , e338-e340 (2021). CAS PubMed PubMed Central Google Scholar Dicpinigaitis, P. V., McGarvey, L. P. & Canning, B. J. P2X3-receptor antagonists as potential antitussives: summary of current clinical trials in chronic cough. Lung 198 , 609-616 (2020",body,False,0
Webpage,https://doi.org/10.1038/s41573-021-00266-6,Atopic dermatitis: an expanding therapeutic pipeline for a complex disease | Nature Reviews Drug Discovery,,E338,"95-1402 (2019). PubMed Google Scholar Welsh, S. E. et al. Neurokinin-1 receptor antagonist tradipitant has mixed effects on itch in atopic dermatitis: results from EPIONE, a randomized clinical trial. J. Eur. Acad. Dermatol. Venereol. 35 , e338-e340 (2021). CAS PubMed PubMed Central Google Scholar Dicpinigaitis, P. V., McGarvey, L. P. & Canning, B. J. P2X3-receptor antagonists as potential antitussives: summary of current clinical trials in chronic cough. Lung 198 , 609-616 (2020",body,False,0
Webpage,https://doi.org/10.1038/s41573-021-00266-6,Atopic dermatitis: an expanding therapeutic pipeline for a complex disease | Nature Reviews Drug Discovery,,Air,"n patients with atopic dermatitis. J. Allergy Clin. Immunol. 143 , 26-35 (2019). PubMed Google Scholar Myles, I. A. et al. Therapeutic responses to Roseomonas mucosa in atopic dermatitis may involve lipid-mediated TNF-related epithelial repair. Sci. Transl Med. 12 , eaaz8631 (2020). CAS PubMed PubMed Central Google Scholar Nakatsuji, T. et al. Development of a human skin commensal microbe for bacteriotherapy of atopic dermatitis and use in a phase 1 randomized clinical trial. Na",body,False,0
Webpage,https://doi.org/10.1038/s41573-021-00266-6,Atopic dermatitis: an expanding therapeutic pipeline for a complex disease | Nature Reviews Drug Discovery,,4,"les article Review Article Published: 20 August 2021 Atopic dermatitis: an expanding therapeutic pipeline for a complex disease Thomas Bieber ORCID: orcid.org/0000-0002-8800-3817 1 , 2 , 3 Nature Reviews Drug Discovery volume 21 , pages 21-40 ( 2022 ) Cite this article Save article View saved research 92k Accesses 587 Citations 355 Altmetric Metrics details Subjects Chronic inflammation Drug discovery Skin diseases Abstract Atopic dermatitis (AD) is a common chronic inflammato",body,False,0
Webpage,https://doi.org/10.1007/s40257-026-01048-9,Rethinking Head and Neck Atopic Dermatitis: Pathogenic Axes and Emerging Therapeutic Directions | American Journal of Clinical Dermatology | Springer Nature Link,,Atopic Dermatitis,Rethinking Head and Neck Atopic Dermatitis: Pathogenic Axes and Emerging Therapeutic Directions | American Journal of Clinical Dermatology | Springer Nature Link Skip to main content Advertisement Log in Menu Find a journal Publish with us Track your research Search Saved research,body,False,0
Webpage,https://doi.org/10.1007/s40257-026-01048-9,Rethinking Head and Neck Atopic Dermatitis: Pathogenic Axes and Emerging Therapeutic Directions | American Journal of Clinical Dermatology | Springer Nature Link,,Psoriasis,"munol. 2023. https://doi.org/10.3389/fimmu.2023.1114321 . Article PubMed PubMed Central Google Scholar Schäbitz A, Eyerich K, Garzorz-Stark N. So close, and yet so far away: the dichotomy of the specific immune response and inflammation in psoriasis and atopic sermatitis. J Intern Med. 2021;290:27-39. https://doi.org/10.1111/joim.13235 . Article CAS PubMed Google Scholar Muzumdar S, Skudalski L, Sharp K, et al. Dupilumab facial redness/dupilumab facial dermatitis: a guide for clinicia",body,False,0
Webpage,https://doi.org/10.1007/s40257-026-01048-9,Rethinking Head and Neck Atopic Dermatitis: Pathogenic Axes and Emerging Therapeutic Directions | American Journal of Clinical Dermatology | Springer Nature Link,,Placebo,"13:6925. https://doi.org/10.3390/jcm13226925 . Article CAS PubMed PubMed Central Google Scholar Guttman-Yassky E, Simpson EL, Reich K, et al. An anti-OX40 antibody to treat moderate-to-severe atopic dermatitis: a multicentre, double-blind, placebo-controlled phase 2b study. Lancet. 2023;401:204-14. https://doi.org/10.1016/S0140-6736(22)02037-2 . Article CAS PubMed Google Scholar Weidinger S, Blauvelt A, Papp KA, et al. Phase 2b randomized clinical trial of amlitelimab, an anti-OX40",body,False,0
Webpage,https://doi.org/10.1007/s40257-026-01048-9,Rethinking Head and Neck Atopic Dermatitis: Pathogenic Axes and Emerging Therapeutic Directions | American Journal of Clinical Dermatology | Springer Nature Link,,Eczema,"n atopic dermatitis. J Dermatol Sci. 2025;118:51-7. https://doi.org/10.1016/j.jdermsci.2025.04.001 . Article CAS PubMed Google Scholar Voegeli R, Rawlings AV, Breternitz M, et al. Increased stratum corneum serine protease activity in acute eczematous atopic skin. Br J Dermatol. 2009;161:70-7. https://doi.org/10.1111/j.1365-2133.2009.09142.x . Article CAS PubMed Google Scholar Morizane S, Sunagawa K, Nomura H, et al. Aberrant serine protease activities in atopic dermatitis. J Dermat",body,False,0
Webpage,https://doi.org/10.1007/s40257-026-01048-9,Rethinking Head and Neck Atopic Dermatitis: Pathogenic Axes and Emerging Therapeutic Directions | American Journal of Clinical Dermatology | Springer Nature Link,,Air,"he sweat gland toc ontribute to the pathogenesis of atopic dermatitis. J Investig Dermatol. 2018;138:1279-87. https://doi.org/10.1016/j.jid.2017.11.040 . Article CAS PubMed Google Scholar Hendricks AJ, Eichenfield LF, Shi VY. The impact of airborne pollution on atopic dermatitis: a literature review. Br J Dermatol. 2020;183:16-23. https://doi.org/10.1111/bjd.18781 . Article CAS PubMed Google Scholar Paik K, Na J-I, Huh C-H, Shin J-W. Particulate matter and its molecular effects",body,False,0
Webpage,https://doi.org/10.1007/s40257-026-01048-9,Rethinking Head and Neck Atopic Dermatitis: Pathogenic Axes and Emerging Therapeutic Directions | American Journal of Clinical Dermatology | Springer Nature Link,,4,"ections Review Article Published: 22 June 2026 ( 2026 ) Cite this article Save article View saved research American Journal of Clinical Dermatology Aims and scope Submit manuscript Francisco José Navarro-Triviño ORCID: orcid.org/0000-0002-5454-3671 1 , 2 , 3 , Ricardo Ruiz-Villaverde 1 , 3 & Tiago Torres 4 , 5 , 6 155 Accesses Explore all metrics Abstract Head and neck atopic dermatitis represents a common and clinically challenging phenotype of atopic dermatitis, characterize",body,False,0
Webpage,https://doi.org/10.1007/s00431-026-07192-y,Atopic dermatitis/eczema phenotypes and their association with food allergy: a nationwide birth cohort study in Japan | European Journal of Pediatrics | Springer Nature Link,,Atopic Dermatitis,Atopic dermatitis/eczema phenotypes and their association with food allergy: a nationwide birth cohort study in Japan | European Journal of Pediatrics | Springer Nature Link Skip to main content Advertisement Log in Menu Find a journal Publish with us Track,body,False,0
Webpage,https://doi.org/10.1007/s00431-026-07192-y,Atopic dermatitis/eczema phenotypes and their association with food allergy: a nationwide birth cohort study in Japan | European Journal of Pediatrics | Springer Nature Link,,Eczema,Atopic dermatitis/eczema phenotypes and their association with food allergy: a nationwide birth cohort study in Japan | European Journal of Pediatrics | Springer Nature Link Skip to main content Advertisement Log in Menu Find a journal Publish with us Track your r,body,False,0
Webpage,https://doi.org/10.1007/s00431-026-07192-y,Atopic dermatitis/eczema phenotypes and their association with food allergy: a nationwide birth cohort study in Japan | European Journal of Pediatrics | Springer Nature Link,,Air,"of Health, Labour and Welfare [ 15 ]. Follow-up of this cohort is ongoing. The cohort encompassed infants born between May 10 and May 24, 2010 ( n = 43,767). The surveys were primarily administered via mail-based self-administered questionnaires. From age 10 years onward, online response options were also introduced to improve response rates. To account for address changes during follow-up, participants were required to report their new addresses to a dedicated contact point, an",body,False,0
Webpage,https://doi.org/10.1007/s00431-026-07192-y,Atopic dermatitis/eczema phenotypes and their association with food allergy: a nationwide birth cohort study in Japan | European Journal of Pediatrics | Springer Nature Link,,4,"l of Pediatrics Aims and scope Submit manuscript Atopic dermatitis/eczema phenotypes and their association with food allergy: a nationwide birth cohort study in Japan Download PDF Yasutaka Kuniyoshi ORCID: orcid.org/0000-0001-6012-0037 1 304 Accesses Explore all metrics Abstract Atopic dermatitis (AD) is a heterogeneous disease often preceding food allergy (FA). However, it remains unclear how different developmental trajectories of AD/eczema influence the risk of FA. This stu",body,False,0
