evidence_id,title,source_types,best_source,url,doi,pmid,pmcid,pub_date,journal_or_site,aliases_matched,match_locations,best_match_context,confidence,evidence_bucket,needs_manual_review,queries_used
EVID-00285,"Efficacy and safety of sorafenib in patients in the Asia-Pacific region with advanced hepatocellular carcinoma: a phase III randomised, double-blind, placebo-controlled trial",['OpenAlex'],OpenAlex,https://doi.org/10.1016/s1470-2045(08)70285-7,10.1016/s1470-2045(08)70285-7,,,2008-12-18,"{""id"": ""doi:10.1016/s1470-2045(08)70285-7"", ""is_oa"": false, ""landing_page_url"": ""https://doi.org/10.1016/s1470-2045(08)70285-7"", ""pdf_url"": null, ""source"": {""id"": ""https://openalex.org/S116900674"", ""display_name"": ""The Lancet Oncology"", ""issn_l"": ""1470-2045"", ""issn"": [""1470-2045"", ""1474-5488""], ""is_oa"": false, ""is_in_doaj"": false, ""is_core"": true, ""host_organization"": ""https://openalex.org/P4310320990"", ""host_organization_name"": ""Elsevier BV"", ""host_organization_lineage"": [""https://openalex.org/P4310320990""], ""host_organization_lineage_names"": [""Elsevier BV""], ""type"": ""journal""}, ""license"": null, ""license_id"": null, ""version"": ""publishedVersion"", ""is_accepted"": true, ""is_published"": true, ""raw_source_name"": ""The Lancet Oncology"", ""raw_type"": ""journal-article""}",['Placebo' '4'],['title'],"Efficacy and safety of sorafenib in patients in the Asia-Pacific region with advanced hepatocellular carcinoma: a phase III randomised, double-blind, placebo-controlled trial https://doi.org/10.1016/s1470-2045(08)70285-7",80,strong likely evidence,False,"['""Placebo""']"
EVID-01121,"Efficacy and safety of topically applied therapeutic ammonia oxidising bacteria in adults with mild-to-moderate atopic dermatitis and moderate-to-severe pruritus: a randomised, double-blind, placebo-controlled, dose-ranging, phase 2b trial",['Semantic Scholar'],Semantic Scholar,https://www.semanticscholar.org/paper/e4ad8d2905df02699b3479fb8f2f481f543c45cb,,,,2023.0,EClinicalMedicine,['Atopic Dermatitis' 'Placebo' 'Eczema' '4'],['abstract'],"Efficacy and safety of topically applied therapeutic ammonia oxidising bacteria in adults with mild-to-moderate atopic dermatitis and moderate-to-severe pruritus: a randomised, double-blind, placebo-controlled, dose-ranging, phase 2b trial Summary Background Topical anti-inflammatory therapy is a cornerstone of treatment for atopic dermatitis (AD)",80,strong likely evidence,False,"['""Placebo"" ""atopic dermatitis""']"
EVID-01069,"Efficacy and safety of voclosporin versus placebo for lupus nephritis (AURORA 1): a double-blind, randomised, multicentre, placebo-controlled, phase 3 trial.",['Semantic Scholar'],Semantic Scholar,https://www.semanticscholar.org/paper/7918e453496e8d183a515f45c23637ec53e4f54a,,,,2021.0,The Lancet,['Placebo' '4'],['abstract'],"Efficacy and safety of voclosporin versus placebo for lupus nephritis (AURORA 1): a double-blind, randomised, multicentre, placebo-controlled, phase 3 trial. BACKGROUND Voclosporin, a novel calcineurin inhibitor approved for the treatment of adults with lupus nephritis",80,strong likely evidence,False,"['""Placebo"" ""BenevolentAI""']"
EVID-00392,"Empagliflozin, Cardiovascular Outcomes, and Mortality in Type 2 Diabetes",['OpenAlex'],OpenAlex,https://doi.org/10.1056/nejmoa1504720,10.1056/nejmoa1504720,,,2015-09-17,"{""id"": ""doi:10.1056/nejmoa1504720"", ""is_oa"": true, ""landing_page_url"": ""https://doi.org/10.1056/nejmoa1504720"", ""pdf_url"": ""https://www.nejm.org/doi/pdf/10.1056/NEJMoa1504720?articleTools=true"", ""source"": {""id"": ""https://openalex.org/S62468778"", ""display_name"": ""New England Journal of Medicine"", ""issn_l"": ""0028-4793"", ""issn"": [""0028-4793"", ""1533-4406""], ""is_oa"": false, ""is_in_doaj"": false, ""is_core"": true, ""host_organization"": ""https://openalex.org/P4310320239"", ""host_organization_name"": ""Massachusetts Medical Society"", ""host_organization_lineage"": [""https://openalex.org/P4310320239""], ""host_organization_lineage_names"": [""Massachusetts Medical Society""], ""type"": ""journal""}, ""license"": null, ""license_id"": null, ""version"": ""publishedVersion"", ""is_accepted"": true, ""is_published"": true, ""raw_source_name"": ""New England Journal of Medicine"", ""raw_type"": ""journal-article""}",['4'],['title'],"Empagliflozin, Cardiovascular Outcomes, and Mortality in Type 2 Diabetes https://doi.org/10.1056/nejmoa1504720",80,strong likely evidence,False,"['""Placebo""']"
EVID-00556,Enhancement of Antitumor Immunity by CTLA-4 Blockade,['OpenAlex'],OpenAlex,https://doi.org/10.1126/science.271.5256.1734,10.1126/science.271.5256.1734,,,1996-03-22,"{""id"": ""doi:10.1126/science.271.5256.1734"", ""is_oa"": false, ""landing_page_url"": ""https://doi.org/10.1126/science.271.5256.1734"", ""pdf_url"": null, ""source"": {""id"": ""https://openalex.org/S3880285"", ""display_name"": ""Science"", ""issn_l"": ""0036-8075"", ""issn"": [""0036-8075"", ""1095-9203""], ""is_oa"": false, ""is_in_doaj"": false, ""is_core"": true, ""host_organization"": ""https://openalex.org/P4310315823"", ""host_organization_name"": ""American Association for the Advancement of Science"", ""host_organization_lineage"": [""https://openalex.org/P4310315823""], ""host_organization_lineage_names"": [""American Association for the Advancement of Science""], ""type"": ""journal""}, ""license"": null, ""license_id"": null, ""version"": ""publishedVersion"", ""is_accepted"": true, ""is_published"": true, ""raw_source_name"": ""Science"", ""raw_type"": ""journal-article""}",['4'],['title'],Enhancement of Antitumor Immunity by CTLA-4 Blockade https://doi.org/10.1126/science.271.5256.1734,80,strong likely evidence,False,"['""4""']"
EVID-00775,"Enhancing the care experiences of Black women along the breast cancer journey: Meaningfully engaging breast cancer survivors to co-create a targeted, culturally relevant resource hub",['OpenAlex'],OpenAlex,https://doi.org/10.33137/utjph.v4i2.39024,10.33137/utjph.v4i2.39024,,,2023-12-10,"{""id"": ""doi:10.33137/utjph.v4i2.39024"", ""is_oa"": true, ""landing_page_url"": ""http://dx.doi.org/10.33137/utjph.v4i2.39024"", ""pdf_url"": ""https://utjph.com/index.php/utjph/article/download/39024/32222"", ""source"": {""id"": ""https://openalex.org/S4210221344"", ""display_name"": ""University of Toronto Journal of Public Health"", ""issn_l"": ""2563-1454"", ""issn"": [""2563-1454""], ""is_oa"": true, ""is_in_doaj"": false, ""is_core"": false, ""host_organization"": null, ""host_organization_name"": null, ""host_organization_lineage"": [], ""host_organization_lineage_names"": [], ""type"": ""journal""}, ""license"": ""cc-by-sa"", ""license_id"": ""https://openalex.org/licenses/cc-by-sa"", ""version"": ""publishedVersion"", ""is_accepted"": true, ""is_published"": true, ""raw_source_name"": ""University of Toronto Journal of Public Health"", ""raw_type"": ""journal-article""}",['4'],['title'],"are experiences of Black women along the breast cancer journey: Meaningfully engaging breast cancer survivors to co-create a targeted, culturally relevant resource hub https://doi.org/10.33137/utjph.v4i2.39024",80,strong likely evidence,False,"['""32032"" ""poster""']"
EVID-01067,Epidemiology of atopic dermatitis: a global worldwide study.,['Semantic Scholar'],Semantic Scholar,https://www.semanticscholar.org/paper/7390a913552595d901ddd375adbfaa019f319f27,,,,2025.0,Clincal and Experimental Dermatology,['Atopic Dermatitis'],['abstract'],"Epidemiology of atopic dermatitis: a global worldwide study. This global study on atopic dermatitis (AD) reveals an overall prevalence of 9.6% among adults aged 16 and older, with the highest rates in Asia, followed by Latin America and Europe. Findings",80,strong likely evidence,False,"['""BEN-2293"" ""atopic dermatitis""']"
EVID-00516,Ethaninidothioic acid (R5421) is not a selective inhibitor of platelet phospholipid scramblase activity.,['PubMed'],PubMed,https://pubmed.ncbi.nlm.nih.gov/32496597/,10.1111/bph.15152,32496597,PMC7429475,2020-Sep,British journal of pharmacology,['4'],['title' 'abstract'],Ethaninidothioic acid (R5421) is not a selective inhibitor of platelet phospholipid scramblase activity.,80,strong likely evidence,False,"['""32032""']"
EVID-01123,Feasibility and efficacy of combined pancreatic islet‐lung transplantation in cystic fibrosis‐related diabetes–PIM study: A multicenter phase 1–2 trial,['Semantic Scholar'],Semantic Scholar,https://www.semanticscholar.org/paper/e8a2f5524eec1d6302e05f4b5872ff496cf464ad,,,,2022.0,American Journal of Transplantation,['4'],['abstract'],"ung transplantation. At 1 year, the primary outcome was transplant success as evaluated by a composite score including four parameters (weight, fasting glycemia, HbA1c, and insulin requirements). Ten participants (age: 24 years [17-31], diabetes duration: 8 years [4-12]) received a combined islet-lung transplant with 2892 IEQ/kg [2293-6185]. Transplant success was achieved in 7 out of 10 participants at 1-year post transplant. Fasting pl",80,strong likely evidence,False,"['""BEN 2293"" ""BenevolentAI""' '""ben 2293"" ""BenevolentAI""' '""BEN-2293""']"
EVID-00899,First Detection of Interstellar S<sub>2</sub>H,['OpenAlex'],OpenAlex,https://doi.org/10.3847/2041-8213/aaa01b,10.3847/2041-8213/aaa01b,,,2017-12-20,"{""id"": ""doi:10.3847/2041-8213/aaa01b"", ""is_oa"": true, ""landing_page_url"": ""https://doi.org/10.3847/2041-8213/aaa01b"", ""pdf_url"": ""https://iopscience.iop.org/article/10.3847/2041-8213/aaa01b/pdf"", ""source"": {""id"": ""https://openalex.org/S4210175824"", ""display_name"": ""The Astrophysical Journal Letters"", ""issn_l"": ""2041-8205"", ""issn"": [""2041-8205"", ""2041-8213""], ""is_oa"": false, ""is_in_doaj"": true, ""is_core"": true, ""host_organization"": ""https://openalex.org/P4310320083"", ""host_organization_name"": ""IOP Publishing"", ""host_organization_lineage"": [""https://openalex.org/P4310320083"", ""https://openalex.org/P4310311669""], ""host_organization_lineage_names"": [""IOP Publishing"", ""Institute of Physics""], ""type"": ""journal""}, ""license"": null, ""license_id"": null, ""version"": ""publishedVersion"", ""is_accepted"": true, ""is_published"": true, ""raw_source_name"": ""The Astrophysical Journal Letters"", ""raw_type"": ""journal-article""}",['4'],['title'],First Detection of Interstellar S<sub>2</sub>H https://doi.org/10.3847/2041-8213/aaa01b,80,strong likely evidence,False,"['""32032"" ""phase""']"
EVID-00533,Fish intestinal microbiome: diversity and symbiosis unravelled by metagenomics,['OpenAlex'],OpenAlex,https://doi.org/10.1111/jam.13415,10.1111/jam.13415,,,2017-02-08,"{""id"": ""doi:10.1111/jam.13415"", ""is_oa"": true, ""landing_page_url"": ""https://doi.org/10.1111/jam.13415"", ""pdf_url"": ""https://sfamjournals.onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jam.13415"", ""source"": {""id"": ""https://openalex.org/S39794811"", ""display_name"": ""Journal of Applied Microbiology"", ""issn_l"": ""1364-5072"", ""issn"": [""1364-5072"", ""1365-2672""], ""is_oa"": false, ""is_in_doaj"": false, ""is_core"": true, ""host_organization"": ""https://openalex.org/P4310311648"", ""host_organization_name"": ""Oxford University Press"", ""host_organization_lineage"": [""https://openalex.org/P4310311648"", ""https://openalex.org/P4310311647""], ""host_organization_lineage_names"": [""Oxford University Press"", ""University of Oxford""], ""type"": ""journal""}, ""license"": null, ""license_id"": null, ""version"": ""publishedVersion"", ""is_accepted"": true, ""is_published"": true, ""raw_source_name"": ""Journal of Applied Microbiology"", ""raw_type"": ""journal-article""}",['4'],['title'],Fish intestinal microbiome: diversity and symbiosis unravelled by metagenomics https://doi.org/10.1111/jam.13415,80,strong likely evidence,False,"['""32032""']"
EVID-00921,Flore d'Afrique centrale - Spermatophyta - Flacourtiaceae (Première partie),['OpenAlex'],OpenAlex,https://doi.org/10.5281/zenodo.4541355,10.5281/zenodo.4541355,,,1968-11-20,"{""id"": ""doi:10.5281/zenodo.4541355"", ""is_oa"": true, ""landing_page_url"": ""https://doi.org/10.5281/zenodo.4541355"", ""pdf_url"": null, ""source"": {""id"": ""https://openalex.org/S4306400562"", ""display_name"": ""Zenodo (CERN European Organization for Nuclear Research)"", ""issn_l"": null, ""issn"": null, ""is_oa"": true, ""is_in_doaj"": false, ""is_core"": false, ""host_organization"": ""https://openalex.org/I67311998"", ""host_organization_name"": ""European Organization for Nuclear Research"", ""host_organization_lineage"": [""https://openalex.org/I67311998""], ""host_organization_lineage_names"": [], ""type"": ""repository""}, ""license"": ""cc-by"", ""license_id"": ""https://openalex.org/licenses/cc-by"", ""version"": null, ""is_accepted"": false, ""is_published"": false, ""raw_source_name"": null, ""raw_type"": ""book""}",['4'],['title'],Flore d'Afrique centrale - Spermatophyta - Flacourtiaceae (Première partie) https://doi.org/10.5281/zenodo.4541355,80,strong likely evidence,False,"['""BEN 2293""' '""BEN-2293""' '""Ben 2293""' '""ben 2293""']"
EVID-00358,"Flunarizine in Prophylaxis of Childhood Migraine: A Double-Blind, Placebo-Controlled, Crossover Study",['OpenAlex'],OpenAlex,https://doi.org/10.1046/j.1468-2982.1988.0801001.x,10.1046/j.1468-2982.1988.0801001.x,,,1988-03-01,"{""id"": ""doi:10.1046/j.1468-2982.1988.0801001.x"", ""is_oa"": false, ""landing_page_url"": ""https://doi.org/10.1046/j.1468-2982.1988.0801001.x"", ""pdf_url"": null, ""source"": {""id"": ""https://openalex.org/S141866484"", ""display_name"": ""Cephalalgia"", ""issn_l"": ""0333-1024"", ""issn"": [""0333-1024"", ""1468-2982""], ""is_oa"": false, ""is_in_doaj"": false, ""is_core"": true, ""host_organization"": ""https://openalex.org/P4310320017"", ""host_organization_name"": ""SAGE Publishing"", ""host_organization_lineage"": [""https://openalex.org/P4310320017""], ""host_organization_lineage_names"": [""SAGE Publishing""], ""type"": ""journal""}, ""license"": null, ""license_id"": null, ""version"": ""publishedVersion"", ""is_accepted"": true, ""is_published"": true, ""raw_source_name"": ""Cephalalgia"", ""raw_type"": ""journal-article""}",['Placebo' '4'],['title'],"Flunarizine in Prophylaxis of Childhood Migraine: A Double-Blind, Placebo-Controlled, Crossover Study https://doi.org/10.1046/j.1468-2982.1988.0801001.x",80,strong likely evidence,False,"['""Placebo""']"
EVID-00369,Further ALMA observations and detailed modeling of the Red Rectangle,['OpenAlex'],OpenAlex,https://doi.org/10.1051/0004-6361/201628546,10.1051/0004-6361/201628546,,,2016-07-05,"{""id"": ""doi:10.1051/0004-6361/201628546"", ""is_oa"": true, ""landing_page_url"": ""https://doi.org/10.1051/0004-6361/201628546"", ""pdf_url"": ""https://www.aanda.org/articles/aa/pdf/2016/09/aa28546-16.pdf"", ""source"": {""id"": ""https://openalex.org/S205231332"", ""display_name"": ""Astronomy and Astrophysics"", ""issn_l"": ""0004-6361"", ""issn"": [""0004-6361"", ""1432-0746""], ""is_oa"": false, ""is_in_doaj"": true, ""is_core"": true, ""host_organization"": ""https://openalex.org/P4310319748"", ""host_organization_name"": ""EDP Sciences"", ""host_organization_lineage"": [""https://openalex.org/P4310319748""], ""host_organization_lineage_names"": [""EDP Sciences""], ""type"": ""journal""}, ""license"": null, ""license_id"": null, ""version"": ""publishedVersion"", ""is_accepted"": true, ""is_published"": true, ""raw_source_name"": ""Astronomy &amp; Astrophysics"", ""raw_type"": ""journal-article""}",['4'],['title'],Further ALMA observations and detailed modeling of the Red Rectangle https://doi.org/10.1051/0004-6361/201628546,80,strong likely evidence,False,"['""32032"" ""phase""']"
EVID-00316,"GROMACS 4:  Algorithms for Highly Efficient, Load-Balanced, and Scalable Molecular Simulation",['OpenAlex'],OpenAlex,https://doi.org/10.1021/ct700301q,10.1021/ct700301q,,,2008-02-02,"{""id"": ""doi:10.1021/ct700301q"", ""is_oa"": false, ""landing_page_url"": ""https://doi.org/10.1021/ct700301q"", ""pdf_url"": null, ""source"": {""id"": ""https://openalex.org/S189701308"", ""display_name"": ""Journal of Chemical Theory and Computation"", ""issn_l"": ""1549-9618"", ""issn"": [""1549-9618"", ""1549-9626""], ""is_oa"": false, ""is_in_doaj"": false, ""is_core"": true, ""host_organization"": ""https://openalex.org/P4310320006"", ""host_organization_name"": ""American Chemical Society"", ""host_organization_lineage"": [""https://openalex.org/P4310320006""], ""host_organization_lineage_names"": [""American Chemical Society""], ""type"": ""journal""}, ""license"": null, ""license_id"": null, ""version"": ""publishedVersion"", ""is_accepted"": true, ""is_published"": true, ""raw_source_name"": ""Journal of Chemical Theory and Computation"", ""raw_type"": ""journal-article""}",['4'],['title'],"GROMACS 4: Algorithms for Highly Efficient, Load-Balanced, and Scalable Molecular Simulation https://doi.org/10.1021/ct700301q",80,strong likely evidence,False,"['""4""']"
